,lines,chars,avg_word_length
2202,"2.   die Erbschaftsteuer,",25,7.666666666666667
2203, ,1,1.0
2204,,0,0.0
2205,"3.   die Verkehrsteuern, soweit sie nicht nach Absatz 1 dem Bund oder nach Absatz 3 Bund und Ländern",100,4.611111111111111
2206,"gemeinsam zustehen,",19,9.0
2207, ,1,1.0
2208,,0,0.0
2209,"4.   die Biersteuer,",20,6.0
2210, ,1,1.0
2211,,0,0.0
2212,5.   die Abgabe von Spielbanken.,32,5.6
2213, ,1,1.0
2214,,0,0.0
2215, ,1,1.0
2216,,0,0.0
2217,"(3) Das Aufkommen der Einkommensteuer, der Körperschaftsteuer und der Umsatzsteuer steht dem Bund",97,6.538461538461538
2218,"und den Ländern gemeinsam zu (Gemeinschaftsteuern), soweit das Aufkommen der Einkommensteuer nicht",98,7.25
2219,nach Absatz 5 und das Aufkommen der Umsatzsteuer nicht nach Absatz 5a den Gemeinden zugewiesen,94,5.333333333333333
2220,wird. Am Aufkommen der Einkommensteuer und der Körperschaftsteuer sind der Bund und die Länder je zur,101,5.375
2221,"Hälfte beteiligt. Die Anteile von Bund und Ländern an der Umsatzsteuer werden durch Bundesgesetz, das",101,5.8
2222,"der Zustimmung des Bundesrates bedarf, festgesetzt. Bei der Festsetzung ist von folgenden Grundsätzen",101,6.846153846153846
2223,auszugehen:,11,11.0
2224,1.   Im Rahmen der laufenden Einnahmen haben der Bund und die Länder gleichmäßig Anspruch auf,93,5.266666666666667
2225,Deckung ihrer notwendigen Ausgaben. Dabei ist der Umfang der Ausgaben unter Berücksichtigung einer,98,6.615384615384615
2226,mehrjährigen Finanzplanung zu ermitteln.,40,9.25
2227,"2.   Die Deckungsbedürfnisse des Bundes und der Länder sind so aufeinander abzustimmen, daß ein billiger",104,6.0
2228,"Ausgleich erzielt, eine Überbelastung der Steuerpflichtigen vermieden und die Einheitlichkeit der",97,7.909090909090909
2229,Lebensverhältnisse im Bundesgebiet gewahrt wird.,48,8.8
2230, ,1,1.0
2231,,0,0.0
2232,Zusätzlich werden in die Festsetzung der Anteile von Bund und Ländern an der Umsatzsteuer,89,5.428571428571429
2233,"Steuermindereinnahmen einbezogen, die den Ländern ab 1. Januar 1996 aus der Berücksichtigung von Kindern",104,6.5
2234,im Einkommensteuerrecht entstehen. Das Nähere bestimmt das Bundesgesetz nach Satz 3.,84,6.7272727272727275
2235, ,1,1.0
2236,,0,0.0
2237,"(4) Die Anteile von Bund und Ländern an der Umsatzsteuer sind neu festzusetzen, wenn sich das Verhältnis",104,5.176470588235294
2238,zwischen den Einnahmen und Ausgaben des Bundes und der Länder wesentlich anders entwickelt;,91,6.076923076923077
2239,"Steuermindereinnahmen, die nach Absatz 3 Satz 5 in die Festsetzung der Umsatzsteueranteile zusätzlich",101,6.846153846153846
2240,"einbezogen werden, bleiben hierbei unberücksichtigt. Werden den Ländern durch Bundesgesetz zusätzliche",102,8.363636363636363
2241,"Ausgaben auferlegt oder Einnahmen entzogen, so kann die Mehrbelastung durch Bundesgesetz, das der",97,6.538461538461538
2242,"Zustimmung des Bundesrates bedarf, auch mit Finanzzuweisungen des Bundes ausgeglichen werden, wenn",98,7.25
2243,sie auf einen kurzen Zeitraum begrenzt ist. In dem Gesetz sind die Grundsätze für die Bemessung dieser,102,5.0588235294117645
2244,Finanzzuweisungen und für ihre Verteilung auf die Länder zu bestimmen.,70,6.1
2245,- Seite 32 von 50 -,19,2.3333333333333335
2246,,0,0.0
2247,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
2248,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
2249,,0,0.0
2250,"(5) Die Gemeinden erhalten einen Anteil an dem Aufkommen der Einkommensteuer, der von den Ländern an",100,5.3125
2251,ihre Gemeinden auf der Grundlage der Einkommensteuerleistungen ihrer Einwohner weiterzuleiten ist. Das,102,7.583333333333333
2252,"Nähere bestimmt ein Bundesgesetz, das der Zustimmung des Bundesrates bedarf. Es kann bestimmen, daß die",103,5.933333333333334
2253,Gemeinden Hebesätze für den Gemeindeanteil festsetzen.,54,8.166666666666666
2254,(5a) Die Gemeinden erhalten ab dem 1. Januar 1998 einen Anteil an dem Aufkommen der Umsatzsteuer. Er,100,4.9411764705882355
2255,wird von den Ländern auf der Grundlage eines orts- und wirtschaftsbezogenen Schlüssels an ihre Gemeinden,104,6.0
2256,"weitergeleitet. Das Nähere wird durch Bundesgesetz, das der Zustimmung des Bundesrates bedarf, bestimmt.",104,7.076923076923077
2257,"(6) Das Aufkommen der Grundsteuer und Gewerbesteuer steht den Gemeinden, das Aufkommen der örtlichen",100,6.214285714285714
2258,Verbrauch- und Aufwandsteuern steht den Gemeinden oder nach Maßgabe der Landesgesetzgebung den,94,6.916666666666667
2259,"Gemeindeverbänden zu. Den Gemeinden ist das Recht einzuräumen, die Hebesätze der Grundsteuer und",96,6.461538461538462
2260,"Gewerbesteuer im Rahmen der Gesetze festzusetzen. Bestehen in einem Land keine Gemeinden, so steht das",102,5.866666666666666
2261,Aufkommen der Grundsteuer und Gewerbesteuer sowie der örtlichen Verbrauch- und Aufwandsteuern dem,97,7.166666666666667
2262,Land zu. Bund und Länder können durch eine Umlage an dem Aufkommen der Gewerbesteuer beteiligt werden.,102,5.4375
2263,"Das Nähere über die Umlage bestimmt ein Bundesgesetz, das der Zustimmung des Bundesrates bedarf. Nach",101,5.8
2264,Maßgabe der Landesgesetzgebung können die Grundsteuer und Gewerbesteuer sowie der Gemeindeanteil vom,100,7.416666666666667
2265,Aufkommen der Einkommensteuer und der Umsatzsteuer als Bemessungsgrundlagen für Umlagen zugrunde,96,7.818181818181818
2266,gelegt werden.,14,6.5
2267,(7) Von dem Länderanteil am Gesamtaufkommen der Gemeinschaftsteuern fließt den Gemeinden und,92,6.75
2268,Gemeindeverbänden insgesamt ein von der Landesgesetzgebung zu bestimmender Hundertsatz zu. Im übrigen,101,7.5
2269,"bestimmt die Landesgesetzgebung, ob und inwieweit das Aufkommen der Landessteuern den Gemeinden",95,7.0
2270,(Gemeindeverbänden) zufließt.,29,14.0
2271,"(8) Veranlaßt der Bund in einzelnen Ländern oder Gemeinden (Gemeindeverbänden) besondere Einrichtungen,",103,7.666666666666667
2272,die diesen Ländern oder Gemeinden (Gemeindeverbänden) unmittelbar Mehrausgaben oder Mindereinnahmen,99,9.0
2273,"(Sonderbelastungen) verursachen, gewährt der Bund den erforderlichen Ausgleich, wenn und soweit den",99,7.333333333333333
2274,"Ländern oder Gemeinden (Gemeindeverbänden) nicht zugemutet werden kann, die Sonderbelastungen",93,8.4
2275,"zu tragen. Entschädigungsleistungen Dritter und finanzielle Vorteile, die diesen Ländern oder Gemeinden",103,7.666666666666667
2276,"(Gemeindeverbänden) als Folge der Einrichtungen erwachsen, werden bei dem Ausgleich berücksichtigt.",99,8.090909090909092
2277,(9) Als Einnahmen und Ausgaben der Länder im Sinne dieses Artikels gelten auch die Einnahmen und Ausgaben,105,5.235294117647059
2278,der Gemeinden (Gemeindeverbände).,33,10.333333333333334
2279,Art 106a ,9,4.0
2280,,0,0.0
2281, ,1,1.0
2282,,0,0.0
2283,Den Ländern steht ab 1. Januar 1996 für den öffentlichen Personennahverkehr ein Betrag aus dem,94,5.333333333333333
2284,"Steueraufkommen des Bundes zu. Das Nähere regelt ein Bundesgesetz, das der Zustimmung des",89,5.923076923076923
2285,Bundesrates bedarf. Der Betrag nach Satz 1 bleibt bei der Bemessung der Finanzkraft nach Artikel 107 Abs. 2,107,5.0
2286,unberücksichtigt.,17,17.0
2287,Art 106b ,9,4.0
2288,,0,0.0
2289, ,1,1.0
2290,,0,0.0
2291,Den Ländern steht ab dem 1. Juli 2009 infolge der Übertragung der Kraftfahrzeugsteuer auf den Bund ein Betrag,109,5.111111111111111
2292,"aus dem Steueraufkommen des Bundes zu. Das Nähere regelt ein Bundesgesetz, das der Zustimmung des",97,5.533333333333333
2293,Bundesrates bedarf.,19,9.0
2294,Art 107 ,8,3.5
2295,,0,0.0
2296, ,1,1.0
2297,,0,0.0
2298,(1) Das Aufkommen der Landessteuern und der Länderanteil am Aufkommen der Einkommensteuer und der,97,6.0
2299,"Körperschaftsteuer stehen den einzelnen Ländern insoweit zu, als die Steuern von den Finanzbehörden in ihrem",108,6.266666666666667
2300,"Gebiet vereinnahmt werden (örtliches Aufkommen). Durch Bundesgesetz, das der Zustimmung des Bundesrates",103,7.666666666666667
2301,"bedarf, sind für die Körperschaftsteuer und die Lohnsteuer nähere Bestimmungen über die Abgrenzung sowie",104,6.5
2302,über Art und Umfang der Zerlegung des örtlichen Aufkommens zu treffen. Das Gesetz kann auch Bestimmungen,104,5.5625
2303,über die Abgrenzung und Zerlegung des örtlichen Aufkommens anderer Steuern treffen. Der Länderanteil am,103,6.428571428571429
2304,"Aufkommen der Umsatzsteuer steht den einzelnen Ländern, vorbehaltlich der Regelungen nach Absatz 2, nach",104,6.5
2305,Maßgabe ihrer Einwohnerzahl zu.,31,7.0
2306,"(2) Durch Bundesgesetz, das der Zustimmung des Bundesrates bedarf, ist sicherzustellen, dass die",96,6.461538461538462
2307,unterschiedliche Finanzkraft der Länder angemessen ausgeglichen wird; hierbei sind die Finanzkraft und der,106,7.230769230769231
2308,Finanzbedarf der Gemeinden (Gemeindeverbände) zu berücksichtigen. Zu diesem Zweck sind in dem Gesetz,100,6.769230769230769
2309,- Seite 33 von 50 -,19,2.3333333333333335
2310,,0,0.0
2311,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
2312,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
2313,,0,0.0
2314,Zuschläge zu und Abschläge von der jeweiligen Finanzkraft bei der Verteilung der Länderanteile am Aufkommen,107,6.2
2315,der Umsatzsteuer zu regeln. Die Voraussetzungen für die Gewährung von Zuschlägen und für die Erhebung,101,5.8
2316,von Abschlägen sowie die Maßstäbe für die Höhe dieser Zuschläge und Abschläge sind in dem Gesetz zu,99,4.882352941176471
2317,bestimmen. Für Zwecke der Bemessung der Finanzkraft kann die bergrechtliche Förderabgabe mit nur einem,102,6.357142857142857
2318,"Teil ihres Aufkommens berücksichtigt werden. Das Gesetz kann auch bestimmen, dass der Bund aus seinen",101,5.8
2319,Mitteln leistungsschwachen Ländern Zuweisungen zur ergänzenden Deckung ihres allgemeinen Finanzbedarfs,102,9.3
2320,(Ergänzungszuweisungen) gewährt. Zuweisungen können unabhängig von den Maßstäben nach den Sätzen,96,7.818181818181818
2321,"1 bis 3 auch solchen leistungsschwachen Ländern gewährt werden, deren Gemeinden (Gemeindeverbände)",98,7.25
2322,"eine besonders geringe Steuerkraft aufweisen (Gemeindesteuerkraftzuweisungen), sowie außerdem solchen",101,10.333333333333334
2323,"leistungsschwachen Ländern, deren Anteile an den Fördermitteln nach Artikel 91b ihre Einwohneranteile",101,7.5
2324,unterschreiten.,15,15.0
2325,Fußnote,7,7.0
2326,(+++ Art. 107 in der bis zum 19.7.2017 geltenden Fassung: Zur weiteren Anwendung vgl. Art 143g +++),99,4.882352941176471
2327,Art 108 ,8,3.5
2328,,0,0.0
2329, ,1,1.0
2330,,0,0.0
2331,"(1) Zölle, Finanzmonopole, die bundesgesetzlich geregelten Verbrauchsteuern einschließlich der",94,9.555555555555555
2332,"Einfuhrumsatzsteuer, die Kraftfahrzeugsteuer und sonstige auf motorisierte Verkehrsmittel bezogene",98,10.0
2333,Verkehrsteuern ab dem 1. Juli 2009 sowie die Abgaben im Rahmen der Europäischen Gemeinschaften werden,101,5.8
2334,durch Bundesfinanzbehörden verwaltet. Der Aufbau dieser Behörden wird durch Bundesgesetz geregelt. Soweit,105,7.833333333333333
2335,"Mittelbehörden eingerichtet sind, werden deren Leiter im Benehmen mit den Landesregierungen bestellt.",101,7.5
2336,(2) Die übrigen Steuern werden durch Landesfinanzbehörden verwaltet. Der Aufbau dieser Behörden und die,103,6.428571428571429
2337,einheitliche Ausbildung der Beamten können durch Bundesgesetz mit Zustimmung des Bundesrates geregelt,101,7.5
2338,"werden. Soweit Mittelbehörden eingerichtet sind, werden deren Leiter im Einvernehmen mit der Bundesregierung",108,7.384615384615385
2339,bestellt.,9,9.0
2340,"(3) Verwalten die Landesfinanzbehörden Steuern, die ganz oder zum Teil dem Bund zufließen, so werden sie im",107,5.352941176470588
2341,"Auftrage des Bundes tätig. Artikel 85 Abs. 3 und 4 gilt mit der Maßgabe, daß an die Stelle der Bundesregierung",110,4.55
2342,der Bundesminister der Finanzen tritt.,38,6.8
2343,"(4) Durch Bundesgesetz, das der Zustimmung des Bundesrates bedarf, kann bei der Verwaltung von Steuern",102,5.866666666666666
2344,"ein Zusammenwirken von Bundes- und Landesfinanzbehörden sowie für Steuern, die unter Absatz 1 fallen, die",105,6.066666666666666
2345,Verwaltung durch Landesfinanzbehörden und für andere Steuern die Verwaltung durch Bundesfinanzbehörden,102,8.363636363636363
2346,"vorgesehen werden, wenn und soweit dadurch der Vollzug der Steuergesetze erheblich verbessert oder",98,6.615384615384615
2347,erleichtert wird. Für die den Gemeinden (Gemeindeverbänden) allein zufließenden Steuern kann die den,100,6.769230769230769
2348,Landesfinanzbehörden zustehende Verwaltung durch die Länder ganz oder zum Teil den Gemeinden,92,6.75
2349,(Gemeindeverbänden) übertragen werden. Das Bundesgesetz nach Satz 1 kann für ein Zusammenwirken von,99,6.6923076923076925
2350,"Bund und Ländern bestimmen, dass bei Zustimmung einer im Gesetz genannten Mehrheit Regelungen für den",101,5.8
2351,Vollzug von Steuergesetzen für alle Länder verbindlich werden.,62,6.875
2352,"(4a) Durch Bundesgesetz, das der Zustimmung des Bundesrates bedarf, können bei der Verwaltung von Steuern,",106,6.133333333333334
2353,"die unter Absatz 2 fallen, ein Zusammenwirken von Landesfinanzbehörden und eine länderübergreifende",99,7.333333333333333
2354,Übertragung von Zuständigkeiten auf Landesfinanzbehörden eines oder mehrerer Länder im Einvernehmen mit,103,7.666666666666667
2355,"den betroffenen Ländern vorgesehen werden, wenn und soweit dadurch der Vollzug der Steuergesetze erheblich",106,6.642857142857143
2356,verbessert oder erleichtert wird. Die Kostentragung kann durch Bundesgesetz geregelt werden.,92,7.454545454545454
2357,(5) Das von den Bundesfinanzbehörden anzuwendende Verfahren wird durch Bundesgesetz geregelt. Das von,101,6.846153846153846
2358,den Landesfinanzbehörden und in den Fällen des Absatzes 4 Satz 2 von den Gemeinden (Gemeindeverbänden),102,5.866666666666666
2359,anzuwendende Verfahren kann durch Bundesgesetz mit Zustimmung des Bundesrates geregelt werden.,94,7.636363636363637
2360,(6) Die Finanzgerichtsbarkeit wird durch Bundesgesetz einheitlich geregelt.,75,8.5
2361,"(7) Die Bundesregierung kann allgemeine Verwaltungsvorschriften erlassen, und zwar mit Zustimmung des",101,7.5
2362,"Bundesrates, soweit die Verwaltung den Landesfinanzbehörden oder Gemeinden (Gemeindeverbänden) obliegt.",103,9.4
2363,Art 109 ,8,3.5
2364,,0,0.0
2365, ,1,1.0
2366,,0,0.0
2367,(1) Bund und Länder sind in ihrer Haushaltswirtschaft selbständig und voneinander unabhängig.,93,6.833333333333333
2368,,0,0.0
2369,- Seite 34 von 50 -,19,2.3333333333333335
2370,,0,0.0
2371,Ein Service des Bundesministeriums der Justiz und für Verbraucherschutz,72,7.111111111111111
2372,sowie des Bundesamts für Justiz ‒ www.gesetze-im-internet.de,60,7.714285714285714
2373,,0,0.0
2374,(2) Bund und Länder erfüllen gemeinsam die Verpflichtungen der Bundesrepublik Deutschland aus Rechtsakten,105,7.153846153846154
2375,der Europäischen Gemeinschaft auf Grund des Artikels 104 des Vertrags zur Gründung der Europäischen,99,6.142857142857143
2376,Gemeinschaft zur Einhaltung der Haushaltsdisziplin und tragen in diesem Rahmen den Erfordernissen des,101,6.846153846153846
2377,gesamtwirtschaftlichen Gleichgewichts Rechnung.,47,15.0
2378,(3) Die Haushalte von Bund und Ländern sind grundsätzlich ohne Einnahmen aus Krediten auszugleichen. Bund,105,6.066666666666666
2379,und Länder können Regelungen zur im Auf- und Abschwung symmetrischen Berücksichtigung der Auswirkungen,102,6.923076923076923
2380,einer von der Normallage abweichenden konjunkturellen Entwicklung sowie eine Ausnahmeregelung für,97,7.909090909090909
2381,"Naturkatastrophen oder außergewöhnliche Notsituationen, die sich der Kontrolle des Staates entziehen und die",108,7.384615384615385
2382,"staatliche Finanzlage erheblich beeinträchtigen, vorsehen. Für die Ausnahmeregelung ist eine entsprechende",106,8.727272727272727
2383,Tilgungsregelung vorzusehen. Die nähere Ausgestaltung regelt für den Haushalt des Bundes Artikel 115 mit der,108,6.266666666666667
2384,"Maßgabe, dass Satz 1 entsprochen ist, wenn die Einnahmen aus Krediten 0,35 vom Hundert im Verhältnis zum",104,5.176470588235294
2385,nominalen Bruttoinlandsprodukt nicht überschreiten. Die nähere Ausgestaltung für die Haushalte der Länder,105,7.833333333333333
2386,"regeln diese im Rahmen ihrer verfassungsrechtlichen Kompetenzen mit der Maßgabe, dass Satz 1 nur dann",101,5.8
2387,"entsprochen ist, wenn keine Einnahmen aus Krediten zugelassen werden.",69,6.777777777777778
2388,"(4) Durch Bundesgesetz, das der Zustimmung des Bundesrates bedarf, können für Bund und Länder gemeinsam",103,5.933333333333334
2389,"geltende Grundsätze für das Haushaltsrecht, für eine konjunkturgerechte Haushaltswirtschaft und für eine",104,7.75
2390,mehrjährige Finanzplanung aufgestellt werden.,45,10.5
2391,(5) Sanktionsmaßnahmen der Europäischen Gemeinschaft im Zusammenhang mit den Bestimmungen in Artikel,100,7.416666666666667
2392,104 des Vertrags zur Gründung der Europäischen Gemeinschaft zur Einhaltung der Haushaltsdisziplin tragen,104,7.076923076923077
2393,Bund und Länder im Verhältnis 65 zu 35. Die Ländergesamtheit trägt solidarisch 35 vom Hundert der auf die,105,4.888888888888889
2394,Länder entfallenden Lasten entsprechend ihrer Einwohnerzahl; 65 vom Hundert der auf die Länder entfallenden,107,6.714285714285714
2395,"Lasten tragen die Länder entsprechend ihrem Verursachungsbeitrag. Das Nähere regelt ein Bundesgesetz, das",105,7.153846153846154
2396,der Zustimmung des Bundesrates bedarf.,38,6.8
2397,Art 109a ,9,4.0
2398,,0,0.0
2399, ,1,1.0
2400,,0,0.0
2401,"(1) Zur Vermeidung von Haushaltsnotlagen regelt ein Bundesgesetz, das der Zustimmung des Bundesrates",100,6.769230769230769
2402,"bedarf,",7,7.0
2403,1.   die fortlaufende Überwachung der Haushaltswirtschaft von Bund und Ländern durch ein gemeinsames,100,6.769230769230769
2404,"Gremium (Stabilitätsrat),",25,12.0
2405,"2.   die Voraussetzungen und das Verfahren zur Feststellung einer drohenden Haushaltsnotlage,",93,7.545454545454546
